transaction_id	merchant_id	customer_id	year_month	transaction_date	original_currency	payment_method	status	amount_EUR	fee_EUR	net_amount_EUR
TXN001968	M0131	C00643	2024-10	2024-10-19 12:13:00	BGN	QR CODE	COMPLETED	195.71	3.43	192.28
TXN001969	M0073	C00207	2024-12	2024-12-19 17:23:00	BGN	APPLE PAY	COMPLETED	653.66	11.44	642.22
TXN001970	M0086	C00293	2024-05	2024-05-24 10:57:00	GBP	CARD	COMPLETED	566.35	9.91	556.44
TXN001971	M0115	C00190	2025-08	2025-08-05 20:42:00	EUR	CARD	COMPLETED	1280.73	22.41	1258.32
TXN001972	M0100	C00584	2025-01	2025-01-16 23:59:00	BGN	APPLE PAY	COMPLETED	1117.65	19.56	1098.09
TXN001973	M0177	C00475	2025-11	2025-11-17 06:56:00	EUR	CONTACTLESS	COMPLETED	1484.16	25.97	1458.19
TXN001974	M0146	C00850	2025-01	2025-01-09 06:32:00	EUR	APPLE PAY	COMPLETED	61.97	1.08	60.89
TXN001975	M0053	C00401	2025-12	2025-12-29 23:24:00	BGN	CONTACTLESS	COMPLETED	920.66	16.11	904.55
TXN001977	M0158	C00012	2024-07	2024-07-30 00:54:00	GBP	CARD	COMPLETED	68.61	1.2	67.41
TXN001978	M0078	C00055	2025-06	2025-06-04 12:46:00	GBP	CONTACTLESS	COMPLETED	1241.13	21.72	1219.42
TXN001979	M0166	C00428	2023-12	2023-12-09 13:47:00	BGN	CARD	COMPLETED	1120.47	19.61	1100.86
TXN001980	M0077	C00955	2024-01	2024-01-05 03:19:00	EUR	CARD	COMPLETED	356.74	6.24	350.5
TXN001983	M0070	C00157	2024-01	2024-01-18 22:36:00	EUR	CARD	COMPLETED	1200.61	21.01	1179.6
TXN001987	M0001	C00720	2023-04	2023-04-26 18:53:00	GBP	CONTACTLESS	COMPLETED	1839.85	32.2	1807.65
TXN001988	M0184	C00841	2023-07	2023-07-08 09:23:00	GBP	QR CODE	COMPLETED	190.98	3.34	187.64
TXN001989	M0042	C00150	2025-03	2025-03-03 21:57:00	GBP	APPLE PAY	COMPLETED	795.31	13.92	781.39
TXN001991	M0173	C00443	2025-08	2025-08-01 15:43:00	EUR	QR CODE	COMPLETED	1356.82	23.74	1333.08
TXN001992	M0065	C00772	2023-11	2023-11-03 10:59:00	BGN	CONTACTLESS	COMPLETED	459.29	8.04	451.25
TXN001993	M0011	C00614	2025-09	2025-09-28 16:58:00	GBP	QR CODE	COMPLETED	1885.87	33.0	1852.87
TXN001994	M0162	C00845	2024-09	2024-09-21 18:08:00	BGN	GOOGLE PAY	COMPLETED	1249.18	21.86	1227.32
TXN001995	M0021	C00590	2025-03	2025-03-30 03:32:00	EUR	APPLE PAY	COMPLETED	1361.13	23.82	1337.31
TXN001996	M0141	C00501	2024-04	2024-04-27 23:14:00	EUR	APPLE PAY	COMPLETED	1710.82	29.94	1680.88
TXN001997	M0188	C00840	2025-09	2025-09-25 11:35:00	GBP	CONTACTLESS	COMPLETED	2055.06	35.96	2019.1
TXN001999	M0040	C00517	2026-03	2026-03-09 06:45:00	EUR	GOOGLE PAY	COMPLETED	3.99	0.07	3.92
TXN002000	M0037	C00846	2024-12	2024-12-26 22:19:00	EUR	QR CODE	COMPLETED	606.48	10.61	595.87
TXN002001	M0164	C00213	2024-05	2024-05-08 06:01:00	EUR	CARD	COMPLETED	43.01	0.75	42.26
TXN002002	M0018	C00413	2025-05	2025-05-06 14:07:00	EUR	QR CODE	COMPLETED	1056.24	18.48	1037.76
TXN002003	M0077	C00604	2024-11	2024-11-16 12:23:00	GBP	QR CODE	COMPLETED	448.24	7.84	440.4
TXN002004	M0152	C00360	2024-11	2024-11-10 21:31:00	EUR	APPLE PAY	COMPLETED	2442.59	42.75	2399.84
TXN002005	M0180	C00706	2025-11	2025-11-29 12:48:00	BGN	QR CODE	COMPLETED	689.59	12.07	677.52
TXN002008	M0098	C00318	2025-04	2025-04-24 07:38:00	BGN	GOOGLE PAY	COMPLETED	1257.82	22.01	1235.81
TXN002009	M0056	C00884	2025-06	2025-06-25 13:06:00	BGN	CARD	COMPLETED	14.42	0.25	14.17
TXN002010	M0130	C00579	2025-08	2025-08-03 02:32:00	GBP	QR CODE	COMPLETED	394.32	6.9	387.43
TXN002011	M0168	C00179	2024-01	2024-01-09 08:37:00	GBP	APPLE PAY	COMPLETED	254.29	4.45	249.84
TXN002012	M0042	C00159	2024-03	2024-03-26 09:38:00	EUR	CONTACTLESS	COMPLETED	830.21	14.53	815.68
TXN002013	M0124	C00670	2025-01	2025-01-24 07:00:00	EUR	GOOGLE PAY	COMPLETED	969.79	16.97	952.82
TXN002014	M0012	C00866	2025-05	2025-05-22 05:14:00	GBP	CONTACTLESS	COMPLETED	739.47	12.94	726.53
TXN002015	M0183	C00136	2025-02	2025-02-10 22:58:00	BGN	QR CODE	COMPLETED	149.52	2.62	146.9
TXN002016	M0145	C00022	2024-12	2024-12-01 14:31:00	BGN	QR CODE	COMPLETED	469.51	8.22	461.29
TXN002017	M0178	C00286	2025-05	2025-05-21 20:34:00	GBP	QR CODE	COMPLETED	232.69	4.07	228.62
TXN002019	M0103	C00025	2025-03	2025-03-14 07:58:00	EUR	CARD	COMPLETED	2319.85	40.6	2279.25
TXN002021	M0123	C00041	2024-08	2024-08-20 21:11:00	EUR	CONTACTLESS	COMPLETED	1456.35	25.49	1430.86
TXN002022	M0038	C00062	2024-07	2024-07-15 04:47:00	BGN	CARD	COMPLETED	897.04	15.7	881.34
TXN002023	M0029	C00902	2025-08	2025-08-01 21:17:00	EUR	APPLE PAY	COMPLETED	1464.97	25.64	1439.33
TXN002024	M0063	C00220	2025-05	2025-05-07 06:12:00	EUR	CONTACTLESS	COMPLETED	1660.93	29.07	1631.86
TXN002025	M0100	C00882	2024-12	2024-12-10 04:42:00	EUR	GOOGLE PAY	COMPLETED	319.57	5.59	313.98
TXN002026	M0132	C00424	2026-03	2026-03-14 02:36:00	BGN	APPLE PAY	COMPLETED	211.64	3.7	207.94
TXN002027	M0058	C00329	2024-09	2024-09-23 13:03:00	GBP	CARD	COMPLETED	1637.89	28.67	1609.22
TXN002028	M0050	C00857	2025-12	2025-12-28 23:59:00	EUR	CONTACTLESS	COMPLETED	935.77	16.38	919.39
TXN002030	M0154	C00032	2024-10	2024-10-19 09:31:00	GBP	CARD	COMPLETED	1665.56	29.14	1636.41
TXN002031	M0144	C00041	2024-02	2024-02-21 22:57:00	GBP	APPLE PAY	COMPLETED	1689.01	29.56	1659.45
TXN002033	M0084	C00860	2025-02	2025-02-20 15:32:00	BGN	QR CODE	COMPLETED	624.17	10.92	613.25
TXN002034	M0178	C00141	2025-12	2025-12-03 21:38:00	GBP	APPLE PAY	COMPLETED	1309.99	22.93	1287.06
TXN002035	M0024	C00258	2025-10	2025-10-10 10:34:00	BGN	APPLE PAY	COMPLETED	661.47	11.58	649.89
TXN002037	M0049	C00422	2024-09	2024-09-15 09:12:00	GBP	APPLE PAY	COMPLETED	1797.38	31.45	1765.93
TXN002038	M0154	C00806	2024-07	2024-07-12 21:42:00	EUR	APPLE PAY	COMPLETED	472.91	8.28	464.63
TXN002039	M0049	C00210	2025-08	2025-08-28 21:23:00	GBP	QR CODE	COMPLETED	1544.16	27.02	1517.14
TXN002040	M0134	C00253	2024-12	2024-12-13 03:46:00	EUR	QR CODE	COMPLETED	1807.55	31.63	1775.92
TXN002041	M0163	C00252	2024-08	2024-08-07 05:56:00	GBP	GOOGLE PAY	COMPLETED	1414.05	24.74	1389.3
TXN002042	M0184	C00621	2024-10	2024-10-08 18:29:00	EUR	APPLE PAY	COMPLETED	1344.68	23.53	1321.15
TXN002043	M0032	C00957	2025-03	2025-03-03 17:25:00	GBP	GOOGLE PAY	COMPLETED	9.12	0.16	8.96
TXN002044	M0117	C00431	2026-02	2026-02-17 17:37:00	EUR	APPLE PAY	COMPLETED	2053.34	35.93	2017.41
TXN002045	M0014	C00397	2025-07	2025-07-08 20:31:00	GBP	CARD	COMPLETED	1297.38	22.7	1274.68
TXN002047	M0028	C00434	2024-09	2024-09-28 04:50:00	EUR	CARD	COMPLETED	241.99	4.23	237.76
TXN002048	M0170	C00284	2024-12	2024-12-10 00:07:00	GBP	GOOGLE PAY	COMPLETED	741.57	12.98	728.59
TXN002049	M0062	C00951	2024-01	2024-01-02 07:39:00	BGN	APPLE PAY	COMPLETED	772.13	13.51	758.62
TXN002050	M0061	C00176	2024-12	2024-12-14 00:35:00	GBP	CONTACTLESS	COMPLETED	1281.45	22.42	1259.03
TXN002051	M0139	C00998	2023-04	2023-04-18 05:05:00	GBP	GOOGLE PAY	COMPLETED	1227.09	21.47	1205.61
TXN002052	M0032	C00625	2023-08	2023-08-05 07:54:00	EUR	CONTACTLESS	COMPLETED	1017.49	17.81	999.68
TXN002053	M0057	C00594	2025-04	2025-04-26 03:00:00	BGN	GOOGLE PAY	COMPLETED	306.18	5.36	300.82
TXN002054	M0115	C00455	2024-07	2024-07-02 07:06:00	GBP	CONTACTLESS	COMPLETED	1807.58	31.64	1775.94
TXN002055	M0190	C00279	2025-11	2025-11-12 19:48:00	EUR	GOOGLE PAY	COMPLETED	951.96	16.66	935.3
TXN002056	M0112	C00631	2025-03	2025-03-31 16:21:00	GBP	GOOGLE PAY	COMPLETED	690.21	12.08	678.14
TXN002057	M0156	C00716	2024-11	2024-11-13 11:09:00	BGN	GOOGLE PAY	COMPLETED	899.57	15.74	883.83
TXN002058	M0044	C00281	2025-08	2025-08-22 12:13:00	EUR	APPLE PAY	COMPLETED	546.78	9.57	537.21
TXN002059	M0060	C00958	2025-08	2025-08-20 19:56:00	BGN	CONTACTLESS	COMPLETED	601.09	10.52	590.57
TXN002060	M0166	C00586	2025-05	2025-05-11 02:28:00	GBP	APPLE PAY	COMPLETED	1548.16	27.09	1521.07
TXN002062	M0090	C00162	2024-05	2024-05-14 08:23:00	EUR	CONTACTLESS	COMPLETED	2279.22	39.89	2239.33
TXN002063	M0150	C00038	2025-07	2025-07-07 16:38:00	GBP	APPLE PAY	COMPLETED	1157.4	20.26	1137.14
TXN002064	M0013	C00631	2025-08	2025-08-03 07:05:00	BGN	QR CODE	COMPLETED	904.23	15.82	888.4
TXN002065	M0013	C00301	2024-02	2024-02-28 02:33:00	EUR	GOOGLE PAY	COMPLETED	2330.2	40.78	2289.42
TXN002066	M0072	C00238	2024-02	2024-02-24 07:26:00	EUR	QR CODE	COMPLETED	780.72	13.66	767.06
TXN002068	M0074	C00828	2025-10	2025-10-02 15:27:00	EUR	QR CODE	COMPLETED	2237.57	39.16	2198.41
TXN002069	M0183	C00184	2024-01	2024-01-30 02:49:00	BGN	CARD	COMPLETED	130.9	2.29	128.61
TXN002070	M0200	C00547	2025-09	2025-09-25 17:48:00	EUR	CONTACTLESS	COMPLETED	923.9	16.17	907.73
TXN002071	M0003	C00513	2024-07	2024-07-10 05:49:00	BGN	CARD	COMPLETED	349.04	6.11	342.93
TXN002073	M0147	C00731	2025-07	2025-07-24 14:15:00	EUR	CONTACTLESS	COMPLETED	1138.72	19.93	1118.79
TXN002074	M0164	C00295	2025-10	2025-10-12 01:04:00	GBP	QR CODE	COMPLETED	2119.32	37.09	2082.23
TXN002076	M0091	C00879	2025-11	2025-11-21 08:33:00	GBP	CONTACTLESS	COMPLETED	2030.33	35.53	1994.8
TXN002078	M0098	C00769	2025-06	2025-06-02 09:23:00	EUR	CONTACTLESS	COMPLETED	62.13	1.09	61.04
TXN002080	M0167	C00233	2026-03	2026-03-04 09:25:00	GBP	APPLE PAY	COMPLETED	531.82	9.31	522.51
TXN002082	M0014	C00384	2025-04	2025-04-06 04:57:00	EUR	APPLE PAY	COMPLETED	1600.96	28.02	1572.94
TXN002083	M0120	C00364	2025-06	2025-06-23 20:55:00	BGN	QR CODE	COMPLETED	554.69	9.71	544.98
TXN002084	M0123	C00945	2024-08	2024-08-06 15:04:00	BGN	CONTACTLESS	COMPLETED	451.39	7.9	443.49
TXN002085	M0003	C00026	2023-11	2023-11-23 04:47:00	BGN	CONTACTLESS	COMPLETED	909.34	15.91	893.43
TXN002086	M0162	C00628	2025-09	2025-09-26 11:01:00	GBP	APPLE PAY	COMPLETED	984.58	17.23	967.35
TXN002087	M0160	C00127	2023-12	2023-12-03 09:23:00	GBP	GOOGLE PAY	COMPLETED	110.69	1.94	108.75
TXN002088	M0111	C00580	2025-05	2025-05-31 01:42:00	BGN	CARD	COMPLETED	996.43	17.44	979.0
TXN002089	M0040	C00651	2025-04	2025-04-19 10:42:00	GBP	CONTACTLESS	COMPLETED	1561.66	27.33	1534.33
TXN002090	M0037	C00043	2025-02	2025-02-28 02:39:00	EUR	APPLE PAY	COMPLETED	961.26	16.82	944.44
TXN002091	M0004	C00846	2025-01	2025-01-03 06:26:00	EUR	GOOGLE PAY	COMPLETED	1424.31	24.93	1399.38
TXN002092	M0141	C00039	2024-10	2024-10-29 06:00:00	GBP	GOOGLE PAY	COMPLETED	2134.44	37.35	2097.09
TXN002094	M0172	C00481	2024-09	2024-09-11 10:39:00	GBP	QR CODE	COMPLETED	1584.73	27.73	1556.99
TXN002095	M0143	C00160	2025-04	2025-04-19 23:21:00	BGN	QR CODE	COMPLETED	807.72	14.14	793.58
TXN002096	M0134	C00023	2025-03	2025-03-31 19:49:00	GBP	GOOGLE PAY	COMPLETED	1917.58	33.56	1884.02
TXN002097	M0070	C00415	2024-11	2024-11-26 16:19:00	EUR	QR CODE	COMPLETED	1248.44	21.85	1226.59
TXN002098	M0077	C00803	2024-08	2024-08-20 03:52:00	EUR	CONTACTLESS	COMPLETED	372.06	6.51	365.55
TXN002099	M0119	C00761	2024-02	2024-02-05 03:44:00	GBP	GOOGLE PAY	COMPLETED	1179.22	20.63	1158.58
TXN002100	M0146	C00972	2025-03	2025-03-31 09:05:00	BGN	CARD	COMPLETED	310.94	5.44	305.5
TXN002101	M0199	C00425	2025-02	2025-02-25 01:27:00	GBP	CARD	COMPLETED	869.24	15.22	854.03
TXN002103	M0055	C00824	2025-08	2025-08-25 13:54:00	EUR	APPLE PAY	COMPLETED	589.69	10.32	579.37
TXN002104	M0041	C00085	2025-02	2025-02-03 18:24:00	BGN	CARD	COMPLETED	1090.79	19.09	1071.7
TXN002106	M0014	C00864	2024-12	2024-12-03 15:11:00	GBP	APPLE PAY	COMPLETED	73.77	1.29	72.48
TXN002107	M0171	C00103	2024-09	2024-09-24 02:02:00	EUR	QR CODE	COMPLETED	415.14	7.26	407.88
TXN002108	M0022	C00175	2024-12	2024-12-17 19:00:00	GBP	GOOGLE PAY	COMPLETED	1801.17	31.52	1769.65
TXN002109	M0028	C00852	2024-09	2024-09-26 18:18:00	BGN	APPLE PAY	COMPLETED	787.17	13.77	773.4
TXN002110	M0036	C00795	2024-03	2024-03-04 14:38:00	BGN	QR CODE	COMPLETED	1089.76	19.07	1070.69
TXN002111	M0025	C00873	2026-03	2026-03-08 19:14:00	GBP	CONTACTLESS	COMPLETED	1494.84	26.16	1468.68
TXN002112	M0178	C00670	2025-09	2025-09-05 14:22:00	BGN	GOOGLE PAY	COMPLETED	1216.58	21.29	1195.29
TXN002113	M0108	C00335	2025-09	2025-09-20 07:50:00	EUR	CONTACTLESS	COMPLETED	2461.54	43.08	2418.46
TXN002114	M0119	C00897	2024-01	2024-01-27 22:09:00	EUR	CONTACTLESS	COMPLETED	94.4	1.65	92.75
TXN002115	M0028	C00341	2025-10	2025-10-03 04:09:00	BGN	APPLE PAY	COMPLETED	924.24	16.17	908.06
TXN002116	M0149	C00660	2024-06	2024-06-23 22:30:00	BGN	QR CODE	COMPLETED	557.19	9.75	547.44
TXN002117	M0187	C00373	2025-02	2025-02-27 22:13:00	EUR	GOOGLE PAY	COMPLETED	2239.24	39.19	2200.05
TXN002120	M0191	C00889	2025-12	2025-12-02 21:20:00	BGN	CONTACTLESS	COMPLETED	1224.7	21.43	1203.27
TXN002121	M0002	C00343	2026-02	2026-02-11 05:16:00	EUR	CARD	COMPLETED	1040.96	18.22	1022.74
TXN002122	M0036	C00208	2024-08	2024-08-30 16:38:00	BGN	CONTACTLESS	COMPLETED	633.84	11.09	622.75
TXN002123	M0107	C00630	2024-05	2024-05-30 00:40:00	GBP	APPLE PAY	COMPLETED	783.9	13.72	770.18
TXN002124	M0001	C00217	2023-08	2023-08-28 15:49:00	EUR	APPLE PAY	COMPLETED	2061.25	36.07	2025.18
TXN002125	M0175	C00911	2025-07	2025-07-24 23:47:00	BGN	QR CODE	COMPLETED	646.12	11.3	634.82
TXN002126	M0157	C00041	2026-02	2026-02-21 06:27:00	GBP	QR CODE	COMPLETED	1683.29	29.46	1653.83
TXN002127	M0141	C00019	2025-01	2025-01-09 17:48:00	GBP	QR CODE	COMPLETED	984.11	17.22	966.89
TXN002128	M0161	C00475	2026-02	2026-02-14 02:30:00	BGN	QR CODE	COMPLETED	1060.59	18.56	1042.03
TXN002129	M0060	C00668	2025-06	2025-06-15 18:14:00	EUR	CONTACTLESS	COMPLETED	1124.56	19.68	1104.88
TXN002130	M0172	C00235	2025-12	2025-12-11 18:16:00	EUR	CONTACTLESS	COMPLETED	988.54	17.3	971.24
TXN002132	M0140	C00786	2025-05	2025-05-11 00:32:00	BGN	APPLE PAY	COMPLETED	1110.39	19.43	1090.96
TXN002133	M0197	C00547	2025-12	2025-12-04 21:03:00	BGN	QR CODE	COMPLETED	635.47	11.12	624.35
TXN002135	M0046	C00337	2024-09	2024-09-08 20:12:00	BGN	CONTACTLESS	COMPLETED	19.42	0.34	19.09
TXN002136	M0123	C00174	2024-07	2024-07-27 03:08:00	BGN	APPLE PAY	COMPLETED	1190.25	20.83	1169.41
TXN002137	M0172	C00168	2024-02	2024-02-17 13:10:00	GBP	CARD	COMPLETED	1968.84	34.46	1934.39
TXN002138	M0196	C00079	2025-02	2025-02-16 09:34:00	EUR	CARD	COMPLETED	1729.66	30.27	1699.39
TXN002139	M0001	C00277	2024-05	2024-05-30 02:49:00	EUR	CARD	COMPLETED	1926.42	33.71	1892.71
TXN002141	M0032	C00808	2025-10	2025-10-03 21:39:00	EUR	APPLE PAY	COMPLETED	697.56	12.21	685.35
TXN002142	M0046	C00933	2024-03	2024-03-31 06:34:00	BGN	CARD	COMPLETED	1207.94	21.14	1186.8
TXN002143	M0017	C00548	2024-04	2024-04-19 04:21:00	EUR	GOOGLE PAY	COMPLETED	402.95	7.05	395.9
TXN002144	M0194	C00443	2025-01	2025-01-26 00:21:00	EUR	QR CODE	COMPLETED	2134.13	37.35	2096.78
TXN002145	M0199	C00793	2025-05	2025-05-27 06:10:00	BGN	CARD	COMPLETED	244.08	4.27	239.82
TXN002146	M0191	C00790	2025-05	2025-05-16 21:59:00	GBP	GOOGLE PAY	COMPLETED	1981.37	34.67	1946.7
TXN002147	M0083	C00193	2025-03	2025-03-18 11:12:00	EUR	QR CODE	COMPLETED	2250.18	39.38	2210.8
TXN002148	M0091	C00768	2024-10	2024-10-20 21:59:00	EUR	APPLE PAY	COMPLETED	932.91	16.33	916.58
TXN002149	M0119	C00785	2023-09	2023-09-19 04:53:00	EUR	QR CODE	COMPLETED	242.2	4.24	237.96
TXN002150	M0035	C00349	2025-01	2025-01-02 15:35:00	EUR	QR CODE	COMPLETED	2490.35	43.58	2446.77
TXN002151	M0009	C00040	2025-07	2025-07-04 07:19:00	EUR	CARD	COMPLETED	1343.86	23.52	1320.34
TXN002153	M0020	C00024	2025-10	2025-10-11 02:31:00	EUR	APPLE PAY	COMPLETED	772.69	13.52	759.17
TXN002155	M0093	C00127	2024-01	2024-01-09 03:16:00	EUR	QR CODE	COMPLETED	1920.58	33.61	1886.97
TXN002157	M0183	C00566	2025-05	2025-05-28 18:55:00	BGN	APPLE PAY	COMPLETED	883.0	15.45	867.55
TXN002158	M0026	C00674	2025-10	2025-10-23 01:19:00	GBP	APPLE PAY	COMPLETED	1981.42	34.67	1946.75
TXN002160	M0011	C00606	2026-02	2026-02-04 11:25:00	BGN	CONTACTLESS	COMPLETED	693.35	12.13	681.22
TXN002161	M0021	C00888	2025-01	2025-01-02 05:11:00	EUR	CARD	COMPLETED	1622.09	28.39	1593.7
TXN002162	M0121	C00842	2024-06	2024-06-26 23:45:00	BGN	QR CODE	COMPLETED	163.02	2.85	160.17
TXN002163	M0062	C00814	2024-07	2024-07-01 00:43:00	BGN	CONTACTLESS	COMPLETED	669.1	11.71	657.39
TXN002164	M0127	C00398	2025-01	2025-01-13 07:03:00	EUR	QR CODE	COMPLETED	1075.73	18.83	1056.9
TXN002165	M0075	C00593	2024-12	2024-12-25 04:25:00	GBP	APPLE PAY	COMPLETED	2134.7	37.36	2097.34
TXN002166	M0064	C00002	2024-12	2024-12-01 22:26:00	EUR	GOOGLE PAY	COMPLETED	639.36	11.19	628.17
TXN002167	M0152	C00834	2025-04	2025-04-12 23:16:00	BGN	QR CODE	COMPLETED	884.05	15.47	868.58
TXN002169	M0176	C00003	2025-06	2025-06-02 04:13:00	BGN	CONTACTLESS	COMPLETED	354.42	6.2	348.22
TXN002170	M0184	C00458	2023-11	2023-11-15 22:00:00	EUR	CONTACTLESS	COMPLETED	1034.86	18.11	1016.75
TXN002172	M0175	C00212	2024-06	2024-06-26 14:42:00	GBP	APPLE PAY	COMPLETED	441.73	7.73	434.0
TXN002173	M0049	C00501	2026-03	2026-03-03 21:54:00	GBP	GOOGLE PAY	COMPLETED	2053.18	35.93	2017.25
TXN002174	M0013	C00911	2024-03	2024-03-01 00:27:00	EUR	GOOGLE PAY	COMPLETED	1160.3	20.31	1139.99
TXN002175	M0135	C00291	2024-08	2024-08-31 06:26:00	GBP	CONTACTLESS	COMPLETED	242.96	4.25	238.71
TXN002176	M0110	C00466	2023-05	2023-05-13 15:50:00	GBP	APPLE PAY	COMPLETED	1659.06	29.04	1630.02
TXN002176	M0110	C00466	2023-05	2023-05-13 15:50:00	GBP	APPLE PAY	COMPLETED	1661.92	29.09	1632.83
TXN002177	M0165	C00489	2024-07	2024-07-15 14:12:00	GBP	APPLE PAY	COMPLETED	1469.09	25.71	1443.38
TXN002178	M0042	C00241	2025-06	2025-06-20 07:28:00	BGN	GOOGLE PAY	COMPLETED	1156.69	20.24	1136.45
TXN002179	M0099	C00275	2024-07	2024-07-22 17:32:00	BGN	APPLE PAY	COMPLETED	820.95	14.37	806.59
TXN002180	M0134	C00819	2025-03	2025-03-06 22:06:00	GBP	GOOGLE PAY	COMPLETED	582.83	10.2	572.63
TXN002182	M0158	C00542	2025-11	2025-11-21 16:58:00	EUR	CONTACTLESS	COMPLETED	459.41	8.04	451.37
TXN002183	M0006	C00002	2024-03	2024-03-15 22:49:00	GBP	CONTACTLESS	COMPLETED	1200.93	21.02	1179.92
TXN002184	M0048	C00713	2024-11	2024-11-20 23:19:00	GBP	QR CODE	COMPLETED	1544.91	27.04	1517.87
TXN002185	M0052	C00366	2025-06	2025-06-17 21:53:00	EUR	GOOGLE PAY	COMPLETED	2401.73	42.03	2359.7
TXN002186	M0121	C00483	2024-05	2024-05-11 07:20:00	EUR	QR CODE	COMPLETED	116.89	2.05	114.84
TXN002187	M0086	C00079	2026-01	2026-01-23 07:27:00	EUR	QR CODE	COMPLETED	2393.86	41.89	2351.97
TXN002188	M0036	C00548	2024-08	2024-08-21 13:55:00	BGN	CARD	COMPLETED	57.31	1.0	56.3
TXN002189	M0027	C00220	2025-10	2025-10-08 17:28:00	EUR	APPLE PAY	COMPLETED	1796.78	31.44	1765.34
TXN002190	M0025	C00288	2024-11	2024-11-22 08:00:00	BGN	QR CODE	COMPLETED	1173.8	20.54	1153.26
TXN002191	M0116	C00096	2024-11	2024-11-20 02:21:00	GBP	QR CODE	COMPLETED	1978.68	34.63	1944.05
TXN002192	M0138	C00284	2025-11	2025-11-28 20:48:00	BGN	CONTACTLESS	COMPLETED	309.3	5.41	303.88
TXN002193	M0169	C00909	2024-10	2024-10-14 15:52:00	GBP	CARD	COMPLETED	2137.09	37.4	2099.69
TXN002194	M0023	C00438	2026-02	2026-02-19 18:14:00	BGN	APPLE PAY	COMPLETED	1182.24	20.69	1161.55
TXN002195	M0092	C00100	2025-10	2025-10-08 14:35:00	BGN	QR CODE	COMPLETED	889.97	15.57	874.4
TXN002196	M0006	C00756	2025-02	2025-02-26 08:12:00	EUR	CONTACTLESS	COMPLETED	432.24	7.56	424.68
TXN002197	M0051	C00461	2024-05	2024-05-17 06:08:00	EUR	QR CODE	COMPLETED	739.26	12.94	726.32
TXN002198	M0035	C00643	2023-10	2023-10-08 03:46:00	GBP	GOOGLE PAY	COMPLETED	1958.08	34.26	1923.82
TXN002199	M0040	C00008	2026-03	2026-03-03 02:53:00	EUR	APPLE PAY	COMPLETED	2253.14	39.43	2213.71
TXN002200	M0009	C00087	2026-02	2026-02-10 05:43:00	EUR	CONTACTLESS	COMPLETED	2107.66	36.88	2070.78
TXN002201	M0019	C00171	2024-11	2024-11-09 13:06:00	GBP	QR CODE	COMPLETED	932.27	16.32	915.96
TXN002203	M0116	C00460	2024-09	2024-09-28 19:34:00	GBP	CONTACTLESS	COMPLETED	1438.19	25.17	1413.02
TXN002204	M0157	C00752	2025-09	2025-09-03 08:20:00	EUR	CONTACTLESS	COMPLETED	652.42	11.42	641.0
TXN002206	M0178	C00878	2024-09	2024-09-15 01:14:00	EUR	QR CODE	COMPLETED	1843.17	32.26	1810.91
TXN002207	M0123	C00055	2025-02	2025-02-04 20:37:00	BGN	CONTACTLESS	COMPLETED	911.05	15.94	895.11
TXN002208	M0138	C00622	2024-06	2024-06-19 04:15:00	BGN	CARD	COMPLETED	1160.77	20.31	1140.45
TXN002209	M0062	C00266	2024-11	2024-11-12 17:05:00	GBP	APPLE PAY	COMPLETED	727.88	12.74	715.13
TXN002211	M0179	C00433	2025-11	2025-11-07 02:33:00	BGN	QR CODE	COMPLETED	190.05	3.32	186.72
TXN002212	M0021	C00868	2026-02	2026-02-19 10:29:00	GBP	CARD	COMPLETED	361.76	6.33	355.43
TXN002213	M0009	C00830	2024-08	2024-08-25 00:49:00	BGN	CARD	COMPLETED	850.31	14.88	835.43
TXN002214	M0022	C00084	2025-05	2025-05-11 05:48:00	EUR	CONTACTLESS	COMPLETED	1856.14	32.48	1823.66
TXN002215	M0124	C00381	2025-12	2025-12-17 03:28:00	EUR	QR CODE	COMPLETED	1959.67	34.29	1925.38
TXN002216	M0007	C00937	2025-02	2025-02-10 11:20:00	BGN	APPLE PAY	COMPLETED	485.31	8.49	476.82
TXN002217	M0193	C00615	2024-09	2024-09-28 08:10:00	BGN	QR CODE	COMPLETED	109.87	1.92	107.95
TXN002218	M0139	C00155	2025-11	2025-11-14 09:31:00	EUR	APPLE PAY	COMPLETED	1306.75	22.87	1283.88
TXN002219	M0129	C00446	2025-08	2025-08-29 01:20:00	GBP	CARD	COMPLETED	823.22	14.41	808.81
TXN002221	M0023	C00387	2025-05	2025-05-04 23:33:00	BGN	CARD	COMPLETED	352.55	6.17	346.38
TXN002222	M0061	C00330	2025-09	2025-09-07 04:51:00	GBP	CARD	COMPLETED	592.48	10.37	582.11
TXN002223	M0094	C00566	2024-12	2024-12-01 05:50:00	BGN	CARD	COMPLETED	737.87	12.91	724.96
TXN002224	M0161	C00877	2024-09	2024-09-25 01:26:00	BGN	QR CODE	COMPLETED	266.78	4.67	262.11
TXN002225	M0118	C00798	2025-07	2025-07-07 11:50:00	BGN	QR CODE	COMPLETED	1276.64	22.34	1254.3
TXN002226	M0048	C00126	2024-11	2024-11-29 02:03:00	GBP	APPLE PAY	COMPLETED	575.29	10.07	565.22
TXN002227	M0136	C00641	2025-02	2025-02-06 17:58:00	BGN	APPLE PAY	COMPLETED	677.17	11.85	665.31
TXN002229	M0184	C00159	2024-04	2024-04-21 16:41:00	BGN	CARD	COMPLETED	83.21	1.46	81.76
