event_id,merchant_id,event_type,event_date,feature_name,session_duration_sec,platform
EVT001147,M0167,dashboard_viewed,2024-12-09 00:00:00,,583,Android
EVT001148,M0026,app_login,2025-10-08 00:00:00,,974,Web
EVT001149,M0192,app_login,2025-10-14 00:00:00,,1235,iOS
EVT001150,M0134,app_login,2024-12-16 00:00:00,,671,Web
EVT001151,M0003,support_ticket,2023-10-19 00:00:00,,,iOS
EVT001152,M0106,terminal_activated,2023-12-03 00:00:00,,,Web
EVT001153,M0115,app_login,2025-12-14 00:00:00,,610,Android
EVT001154,M0050,terminal_activated,2025-12-08 00:00:00,,,iOS
EVT001155,M0015,payout_requested,2026-01-03 00:00:00,,,iOS
EVT001156,M0154,feature_used,2025-04-19 00:00:00,Invoicing,,iOS
EVT001157,M0155,first_transaction,2025-09-09 00:00:00,,,Web
EVT001158,M0145,dashboard_viewed,2025-02-01 00:00:00,,257,Web
EVT001159,M0048,app_login,2025-05-26 00:00:00,,1382,iOS
EVT001160,M0164,feature_used,2024-11-16 00:00:00,Inventory,,Web
EVT001161,M0171,plan_upgraded,2024-02-12 00:00:00,,,Android
EVT001162,M0042,plan_upgraded,2024-12-16 00:00:00,,,iOS
EVT001163,M0098,app_login,2024-07-10 00:00:00,,558,Android
EVT001164,M0046,app_login,2024-07-03 00:00:00,,440,Web
EVT001165,M0101,first_transaction,2024-07-19 00:00:00,,,iOS
EVT001166,M0037,feature_used,2025-05-24 00:00:00,Analytics,,Web
EVT001167,M0165,first_transaction,2025-09-13 00:00:00,,,Web
EVT001168,M0067,first_transaction,2024-03-19 00:00:00,,,iOS
EVT001169,M0147,support_ticket,2025-12-18 00:00:00,,,iOS
EVT001170,M0128,first_transaction,2023-03-02 00:00:00,,,iOS
EVT001171,M0171,app_login,2023-08-20 00:00:00,,1463,Android
EVT001172,M0101,feature_used,2024-08-12 00:00:00,,,Android
EVT001173,M0123,app_login,2025-08-09 00:00:00,,1520,iOS
EVT001174,M0139,app_login,2024-04-06 00:00:00,,1441,Android
EVT001175,M0032,feature_used,2025-02-11 00:00:00,Team Management,,Web
EVT001176,M0078,app_login,2025-12-02 00:00:00,,1355,iOS
EVT001177,M0094,feature_used,2025-01-11 00:00:00,Invoicing,,Android
EVT001178,M0195,plan_upgraded,2025-06-12 00:00:00,,,iOS
EVT001179,M0046,feature_used,2024-03-15 00:00:00,,,iOS
EVT001180,M0077,support_ticket,2024-03-15 00:00:00,,,Web
EVT001181,M0177,app_login,2025-01-13 00:00:00,,1325,Android
EVT001182,M0189,first_transaction,2024-04-17 00:00:00,,,iOS
EVT001183,M0007,support_ticket,2025-05-07 00:00:00,,,Android
EVT001184,M0100,terminal_activated,2025-06-26 00:00:00,,,Web
EVT001185,M0079,feature_used,2025-06-19 00:00:00,Invoicing,,iOS
EVT001186,M0087,terminal_activated,2023-04-07 00:00:00,,,Android
EVT001187,M0031,app_login,2025-08-22 00:00:00,,968,Web
EVT001188,M0138,first_transaction,2025-05-30 00:00:00,,,iOS
EVT001189,M0019,terminal_activated,2024-12-01 00:00:00,,,Android
EVT001190,M0168,terminal_activated,2025-07-13 00:00:00,,,iOS
EVT001191,M0063,support_ticket,2024-06-21 00:00:00,,,iOS
EVT001192,M0045,feature_used,2024-10-11 00:00:00,Invoicing,,Android
EVT001193,M0157,first_transaction,2026-01-31 00:00:00,,,iOS
EVT001194,M0028,first_transaction,2024-06-15 00:00:00,,,iOS
EVT001195,M0052,app_login,2025-06-19 00:00:00,,694,iOS
EVT001196,M0176,feature_used,2023-09-26 00:00:00,Team Management,,iOS
EVT001197,M0196,terminal_activated,2024-10-26 00:00:00,,,Android
EVT001198,M0017,first_transaction,2023-12-17 00:00:00,,,Android
EVT001199,M0044,support_ticket,2025-02-22 00:00:00,,,iOS
EVT001200,M0113,app_login,2024-11-16 00:00:00,,303,iOS
EVT001201,M0162,feature_used,2024-08-22 00:00:00,Invoicing,,Android
EVT001202,M0021,terminal_activated,2024-08-30 00:00:00,,,iOS
EVT001203,M0181,support_ticket,2026-01-11 00:00:00,,,Android
EVT001204,M0107,support_ticket,2025-09-24 00:00:00,,,Web
EVT001205,M0033,app_login,2025-05-25 00:00:00,,584,Web
EVT001206,M0116,app_login,2024-10-04 00:00:00,,1280,Web
EVT001207,M0010,feature_used,2025-11-09 00:00:00,Inventory,,Web
EVT001208,M0023,feature_used,2024-11-29 00:00:00,Team Management,,Android
EVT001209,M0002,feature_used,2025-04-03 00:00:00,Invoicing,,Web
EVT001210,M0025,feature_used,2025-12-31 00:00:00,Online Store,,Web
EVT001211,M0057,feature_used,2025-09-28 00:00:00,,,iOS
EVT001212,M0071,terminal_activated,2023-07-15 00:00:00,,,iOS
EVT001213,M0176,dashboard_viewed,2024-09-05 00:00:00,,1048,iOS
EVT001214,M0041,support_ticket,2023-05-15 00:00:00,,,iOS
EVT001215,M0166,app_login,2023-12-26 00:00:00,,920,Android
EVT001216,M0086,feature_used,2025-10-30 00:00:00,Invoicing,,iOS
EVT001217,M0190,terminal_activated,2025-03-26 00:00:00,,,iOS
EVT001218,M0008,feature_used,2024-05-14 00:00:00,Invoicing,,iOS
EVT001219,M0185,app_login,2025-01-24 00:00:00,,697,Android
EVT001220,M0051,support_ticket,2026-01-01 00:00:00,,,Android
EVT001221,M0059,plan_upgraded,2025-05-08 00:00:00,,,iOS
EVT001222,M0026,app_login,2025-10-30 00:00:00,,439,Android
EVT001223,M0057,terminal_activated,2025-09-07 00:00:00,,,Android
EVT001224,M0014,dashboard_viewed,2025-01-11 00:00:00,,472,Web
EVT001225,M0117,first_transaction,2024-07-21 00:00:00,,,iOS
EVT001226,M0118,support_ticket,2025-05-27 00:00:00,,,Android
EVT001227,M0070,app_login,2024-05-02 00:00:00,,95,Web
EVT001228,M0146,terminal_activated,2024-09-25 00:00:00,,,iOS
EVT001229,M0120,feature_used,2025-01-20 00:00:00,Team Management,,iOS
EVT001230,M0076,feature_used,2025-12-05 00:00:00,,,Web
EVT001231,M0044,feature_used,2025-02-22 00:00:00,Analytics,,iOS
EVT001232,M0106,dashboard_viewed,2026-01-30 00:00:00,,1795,iOS
EVT001233,M0152,feature_used,2025-05-29 00:00:00,Team Management,,iOS
EVT001234,M0187,app_login,2024-12-08 00:00:00,,537,Android
EVT001235,M0112,feature_used,2025-07-16 00:00:00,Online Store,,iOS
EVT001236,M0147,dashboard_viewed,2025-11-19 00:00:00,,120,iOS
EVT001237,M0121,support_ticket,2026-01-10 00:00:00,,,iOS
EVT001238,M0109,feature_used,2025-11-04 00:00:00,,,iOS
EVT001239,M0116,feature_used,2024-07-03 00:00:00,Online Store,,iOS
EVT001240,M0178,support_ticket,2024-12-12 00:00:00,,,iOS
EVT001241,M0092,app_login,2025-06-13 00:00:00,,215,iOS
EVT001242,M0123,support_ticket,2024-08-24 00:00:00,,,Web
EVT001243,M0118,dashboard_viewed,2025-09-22 00:00:00,,1225,iOS
EVT001244,M0117,feature_used,2023-11-23 00:00:00,,,Android
EVT001245,M0048,plan_upgraded,2025-04-06 00:00:00,,,Web
EVT001246,M0119,support_ticket,2023-04-14 00:00:00,,,Web
EVT001247,M0019,app_login,2025-06-15 00:00:00,,1117,iOS
EVT001248,M0076,app_login,2025-03-14 00:00:00,,1459,Web
EVT001249,M0139,feature_used,2023-10-08 00:00:00,,,iOS
EVT001250,M0159,dashboard_viewed,2025-03-20 00:00:00,,142,Web
EVT001251,M0173,app_login,2023-06-28 00:00:00,,257,Android
EVT001252,M0094,feature_used,2023-05-09 00:00:00,Team Management,,Android
EVT001253,M0045,feature_used,2024-02-08 00:00:00,Online Store,,Web
EVT001254,M0199,app_login,2025-02-28 00:00:00,,518,Web
EVT001255,M0030,feature_used,2025-07-27 00:00:00,Online Store,,Web
EVT001256,M0054,plan_upgraded,2025-05-19 00:00:00,,,Android
EVT001257,M0091,dashboard_viewed,2026-02-22 00:00:00,,1423,Android
EVT001258,M0071,terminal_activated,2024-04-06 00:00:00,,,Android
EVT001259,M0116,feature_used,2025-09-30 00:00:00,Invoicing,,Android
EVT001260,M0182,feature_used,2026-02-01 00:00:00,Online Store,,Android
EVT001261,M0116,feature_used,2024-06-15 00:00:00,Analytics,,Android
EVT001262,M0023,terminal_activated,2024-03-24 00:00:00,,,Android
EVT001263,M0020,first_transaction,2025-03-26 00:00:00,,,iOS
EVT001264,M0179,first_transaction,2025-01-28 00:00:00,,,iOS
EVT001265,M0134,payout_requested,2024-07-08 00:00:00,,,Android
EVT001266,M0107,payout_requested,2025-11-30 00:00:00,,,iOS
EVT001267,M0122,app_login,2025-06-12 00:00:00,,1540,Web
EVT001268,M0006,app_login,2023-06-30 00:00:00,,75,iOS
EVT001269,M0134,feature_used,2025-08-10 00:00:00,Online Store,,Android
EVT001270,M0168,feature_used,2024-09-17 00:00:00,Inventory,,Web
EVT001271,M0171,support_ticket,2025-07-27 00:00:00,,,Web
EVT001272,M0114,feature_used,2025-08-18 00:00:00,Analytics,,Android
EVT001273,M0044,plan_upgraded,2024-03-25 00:00:00,,,Android
EVT001274,M0096,payout_requested,2024-09-29 00:00:00,,,iOS
EVT001275,M0091,app_login,2025-03-14 00:00:00,,1296,iOS
EVT001276,M0183,feature_used,2024-05-14 00:00:00,Analytics,,Web
EVT001277,M0178,dashboard_viewed,2024-10-07 00:00:00,,360,iOS
EVT001278,M0030,terminal_activated,2024-05-22 00:00:00,,,Web
EVT001279,M0033,app_login,2024-08-21 00:00:00,,407,iOS
EVT001280,M0144,support_ticket,2025-10-10 00:00:00,,,Android
EVT001281,M0089,first_transaction,2025-09-05 00:00:00,,,Web
EVT001282,M0042,feature_used,2024-07-10 00:00:00,Invoicing,,Android
EVT001283,M0128,plan_upgraded,2025-09-24 00:00:00,,,Android
EVT001284,M0040,terminal_activated,2025-09-13 00:00:00,,,Web
EVT001285,M0085,feature_used,2025-03-24 00:00:00,Inventory,,Android
EVT001286,M0194,payout_requested,2025-09-15 00:00:00,,,Web
EVT001287,M0038,plan_upgraded,2025-08-12 00:00:00,,,Android
EVT001288,M0087,support_ticket,2025-09-16 00:00:00,,,iOS
EVT001289,M0036,support_ticket,2024-05-30 00:00:00,,,Android
EVT001290,M0007,app_login,2025-04-18 00:00:00,,943,Android
EVT001291,M0024,app_login,2026-01-17 00:00:00,,1343,iOS
EVT001292,M0150,feature_used,2025-12-02 00:00:00,Team Management,,iOS
EVT001293,M0006,terminal_activated,2025-09-12 00:00:00,,,Android
EVT001294,M0174,support_ticket,2024-08-22 00:00:00,,,Web
EVT001295,M0101,first_transaction,2024-01-23 00:00:00,,,Web
EVT001296,M0155,feature_used,2024-01-03 00:00:00,,,Android
EVT001297,M0102,first_transaction,2025-06-19 00:00:00,,,Android
EVT001298,M0099,app_login,2024-09-24 00:00:00,,736,Android
EVT001299,M0079,payout_requested,2025-10-11 00:00:00,,,iOS
EVT001300,M0056,support_ticket,2025-03-16 00:00:00,,,Web
EVT001301,M0107,dashboard_viewed,2025-03-16 00:00:00,,365,Web
EVT001302,M0109,support_ticket,2025-08-30 00:00:00,,,iOS
EVT001303,M0151,feature_used,2025-03-08 00:00:00,Analytics,,Android
EVT001304,M0122,payout_requested,2025-07-23 00:00:00,,,Android
EVT001305,M0017,payout_requested,2025-03-21 00:00:00,,,Android
EVT001306,M0023,terminal_activated,2024-10-03 00:00:00,,,Android
EVT001307,M0045,feature_used,2025-07-05 00:00:00,Analytics,,iOS
EVT001308,M0048,dashboard_viewed,2025-02-24 00:00:00,,1164,Android
EVT001309,M0011,dashboard_viewed,2025-03-24 00:00:00,,1739,Web
EVT001310,M0078,feature_used,2025-06-12 00:00:00,Analytics,,iOS
EVT001311,M0001,first_transaction,2024-09-16 00:00:00,,,Web
EVT001312,M0163,feature_used,2025-06-29 00:00:00,,,Android
EVT001313,M0107,first_transaction,2025-01-30 00:00:00,,,iOS
EVT001314,M0031,plan_upgraded,2025-07-22 00:00:00,,,iOS
EVT001315,M0154,support_ticket,2024-12-10 00:00:00,,,Android
EVT001316,M0145,app_login,2025-03-11 00:00:00,,1316,Web
EVT001317,M0122,payout_requested,2024-12-28 00:00:00,,,Android
EVT001318,M0132,support_ticket,2023-06-04 00:00:00,,,Android
EVT001319,M0042,feature_used,2024-08-04 00:00:00,Team Management,,Android
EVT001320,M0178,first_transaction,2024-10-17 00:00:00,,,iOS
EVT001321,M0070,app_login,2024-12-22 00:00:00,,129,Android
EVT001322,M0075,feature_used,2024-02-13 00:00:00,Online Store,,iOS
EVT001323,M0197,feature_used,2024-06-12 00:00:00,Online Store,,iOS
EVT001324,M0140,app_login,2024-12-15 00:00:00,,1723,Web
EVT001325,M0078,app_login,2026-02-07 00:00:00,,1439,Android
EVT001326,M0025,feature_used,2025-04-14 00:00:00,Analytics,,iOS
EVT001327,M0036,feature_used,2025-02-16 00:00:00,Inventory,,Android
EVT001328,M0088,payout_requested,2025-02-11 00:00:00,,,iOS
EVT001329,M0056,first_transaction,2024-07-31 00:00:00,,,iOS
EVT001330,M0144,feature_used,2025-05-20 00:00:00,Online Store,,Web
EVT001331,M0142,support_ticket,2024-07-16 00:00:00,,,Android
EVT001332,M0118,dashboard_viewed,2023-12-16 00:00:00,,1706,iOS
EVT001333,M0005,feature_used,2024-05-16 00:00:00,,,Android
EVT001334,M0036,dashboard_viewed,2025-10-04 00:00:00,,1101,Android
EVT001335,M0045,support_ticket,2023-12-31 00:00:00,,,Web
EVT001336,M0031,app_login,2024-07-28 00:00:00,,1439,iOS
EVT001337,M0079,first_transaction,2024-07-27 00:00:00,,,iOS
EVT001338,M0109,support_ticket,2024-10-24 00:00:00,,,iOS
EVT001339,M0005,plan_upgraded,2025-08-15 00:00:00,,,Android
EVT001340,M0011,first_transaction,2024-11-06 00:00:00,,,Web
EVT001341,M0132,feature_used,2025-12-15 00:00:00,Invoicing,,Android
EVT001342,M0012,terminal_activated,2025-10-28 00:00:00,,,iOS
EVT001343,M0194,terminal_activated,2024-06-11 00:00:00,,,Web
EVT001344,M0053,feature_used,2023-11-14 00:00:00,Analytics,,Web
EVT001345,M0090,terminal_activated,2024-02-20 00:00:00,,,Web
EVT001346,M0072,payout_requested,2025-01-15 00:00:00,,,Android
EVT001347,M0042,dashboard_viewed,2025-11-25 00:00:00,,525,Web
EVT001348,M0146,terminal_activated,2025-12-22 00:00:00,,,iOS
EVT001349,M0136,app_login,2025-02-14 00:00:00,,607,iOS
EVT001350,M0194,feature_used,2024-05-17 00:00:00,Analytics,,Web
EVT001351,M0182,feature_used,2025-11-28 00:00:00,Online Store,,iOS
EVT001352,M0113,support_ticket,2025-01-23 00:00:00,,,iOS
EVT001353,M0091,payout_requested,2025-12-03 00:00:00,,,iOS
EVT001354,M0132,app_login,2023-12-17 00:00:00,,1589,Android
EVT001355,M0032,feature_used,2026-01-06 00:00:00,Analytics,,Android
EVT001356,M0196,app_login,2024-12-24 00:00:00,,1171,Web
EVT001357,M0011,terminal_activated,2025-06-30 00:00:00,,,iOS
EVT001358,M0099,app_login,2025-08-13 00:00:00,,1537,Android
EVT001359,M0176,payout_requested,2024-08-05 00:00:00,,,iOS
EVT001360,M0142,app_login,2025-06-03 00:00:00,,416,iOS
EVT001361,M0122,payout_requested,2025-05-04 00:00:00,,,iOS
EVT001362,M0004,payout_requested,2025-05-19 00:00:00,,,Web
EVT001363,M0027,app_login,2025-04-19 00:00:00,,1378,Web
EVT001364,M0022,first_transaction,2025-06-22 00:00:00,,,Android
EVT001365,M0178,feature_used,2024-08-15 00:00:00,,,iOS
EVT001366,M0017,app_login,2024-02-14 00:00:00,,723,iOS
EVT001367,M0153,dashboard_viewed,2024-11-28 00:00:00,,281,iOS
EVT001368,M0109,support_ticket,2025-04-13 00:00:00,,,Web
EVT001369,M0197,feature_used,2024-12-12 00:00:00,,,Android
EVT001370,M0092,feature_used,2025-04-28 00:00:00,Inventory,,Android
EVT001371,M0131,app_login,2025-06-28 00:00:00,,961,iOS
EVT001372,M0032,app_login,2025-11-21 00:00:00,,502,Web
EVT001373,M0035,terminal_activated,2025-09-15 00:00:00,,,iOS
EVT001374,M0018,feature_used,2024-09-18 00:00:00,Analytics,,Android
EVT001375,M0155,support_ticket,2024-04-11 00:00:00,,,Android
EVT001376,M0160,feature_used,2025-03-05 00:00:00,Invoicing,,Web
EVT001377,M0193,feature_used,2025-11-13 00:00:00,Inventory,,iOS
EVT001378,M0076,support_ticket,2025-07-05 00:00:00,,,Web
EVT001379,M0067,feature_used,2025-07-11 00:00:00,Online Store,,iOS
EVT001380,M0196,terminal_activated,2025-03-07 00:00:00,,,iOS
EVT001381,M0099,feature_used,2024-12-27 00:00:00,Inventory,,Android
EVT001382,M0010,terminal_activated,2025-05-29 00:00:00,,,Web
EVT001383,M0200,app_login,2024-01-09 00:00:00,,1036,Android
EVT001384,M0035,app_login,2024-09-23 00:00:00,,1028,iOS
EVT001385,M0146,support_ticket,2025-11-27 00:00:00,,,Web
EVT001386,M0139,feature_used,2024-07-09 00:00:00,Online Store,,iOS
EVT001387,M0130,terminal_activated,2025-02-23 00:00:00,,,Android
EVT001388,M0152,payout_requested,2025-08-16 00:00:00,,,Web
EVT001389,M0091,plan_upgraded,2025-07-13 00:00:00,,,Android
EVT001390,M0016,terminal_activated,2023-08-16 00:00:00,,,iOS
EVT001391,M0094,app_login,2023-04-11 00:00:00,,1597,Web
EVT001392,M0088,app_login,2025-06-27 00:00:00,,736,Android
EVT001393,M0106,app_login,2024-09-16 00:00:00,,537,iOS
EVT001394,M0166,app_login,2023-08-20 00:00:00,,1439,iOS
EVT001395,M0079,first_transaction,2024-09-05 00:00:00,,,iOS
EVT001396,M0138,app_login,2025-01-28 00:00:00,,1377,Android
EVT001397,M0146,feature_used,2025-07-14 00:00:00,Team Management,,iOS
EVT001398,M0179,feature_used,2024-11-23 00:00:00,Team Management,,Android
EVT001399,M0147,app_login,2024-12-27 00:00:00,,1685,Android
EVT001400,M0026,support_ticket,2025-04-01 00:00:00,,,Android
EVT001401,M0128,feature_used,2025-01-24 00:00:00,Analytics,,Web
EVT001402,M0077,app_login,2025-02-15 00:00:00,,443,Android
EVT001403,M0163,dashboard_viewed,2023-11-15 00:00:00,,1751,Web
EVT001404,M0055,app_login,2023-07-08 00:00:00,,638,Web
EVT001405,M0103,dashboard_viewed,2025-07-06 00:00:00,,1551,iOS
EVT001406,M0184,dashboard_viewed,2023-08-01 00:00:00,,1242,Android
EVT001407,M0070,terminal_activated,2025-06-19 00:00:00,,,Android
EVT001408,M0110,app_login,2023-10-06 00:00:00,,1364,Android
EVT001409,M0130,dashboard_viewed,2025-08-16 00:00:00,,1388,Web
EVT001410,M0081,app_login,2024-08-20 00:00:00,,544,Web
EVT001411,M0132,feature_used,2024-05-03 00:00:00,Invoicing,,Web
EVT001412,M0181,feature_used,2024-01-25 00:00:00,Online Store,,Android
EVT001413,M0055,support_ticket,2025-09-10 00:00:00,,,Web
EVT001414,M0120,app_login,2025-09-16 00:00:00,,1121,Web
EVT001415,M0197,dashboard_viewed,2025-10-08 00:00:00,,1518,Web
EVT001416,M0016,feature_used,2024-07-08 00:00:00,Inventory,,iOS
EVT001417,M0062,first_transaction,2025-05-26 00:00:00,,,Android
EVT001418,M0112,app_login,2025-06-13 00:00:00,,1730,iOS
EVT001419,M0163,app_login,2024-10-25 00:00:00,,576,Android
EVT001420,M0166,first_transaction,2025-04-28 00:00:00,,,Web
EVT001421,M0061,app_login,2024-11-18 00:00:00,,337,iOS
EVT001422,M0008,app_login,2024-11-29 00:00:00,,980,Android
EVT001423,M0144,payout_requested,2025-02-03 00:00:00,,,Web
EVT001424,M0010,app_login,2024-08-11 00:00:00,,309,iOS
EVT001425,M0067,plan_upgraded,2024-10-15 00:00:00,,,Web
EVT001426,M0141,first_transaction,2023-07-05 00:00:00,,,Web
EVT001427,M0125,plan_upgraded,2024-08-02 00:00:00,,,iOS
EVT001428,M0081,feature_used,2025-12-09 00:00:00,Invoicing,,Android
EVT001429,M0094,support_ticket,2023-08-18 00:00:00,,,Android
EVT001430,M0186,dashboard_viewed,2024-08-08 00:00:00,,259,Web
EVT001431,M0189,feature_used,2024-07-13 00:00:00,Online Store,,Web
EVT001432,M0149,payout_requested,2025-03-03 00:00:00,,,Android
EVT001433,M0128,dashboard_viewed,2024-06-30 00:00:00,,1258,iOS
EVT001434,M0198,dashboard_viewed,2025-08-27 00:00:00,,1734,Web
EVT001435,M0189,app_login,2024-11-08 00:00:00,,896,iOS
EVT001436,M0037,first_transaction,2025-02-02 00:00:00,,,Android
EVT001437,M0113,app_login,2024-12-02 00:00:00,,1034,Web
EVT001438,M0096,support_ticket,2024-12-05 00:00:00,,,Android
EVT001439,M0140,app_login,2025-12-26 00:00:00,,534,Android
EVT001440,M0038,app_login,2025-07-29 00:00:00,,783,Android
EVT001441,M0006,feature_used,2025-01-06 00:00:00,Invoicing,,Web
EVT001442,M0170,plan_upgraded,2024-11-24 00:00:00,,,Web
EVT001443,M0172,app_login,2025-01-15 00:00:00,,817,Android
EVT001444,M0164,payout_requested,2025-02-12 00:00:00,,,Web
EVT001445,M0032,feature_used,2024-06-05 00:00:00,Inventory,,Android
EVT001446,M0003,dashboard_viewed,2024-09-16 00:00:00,,553,Android
EVT001447,M0024,payout_requested,2025-01-01 00:00:00,,,Android
EVT001448,M0054,dashboard_viewed,2025-03-14 00:00:00,,928,Web
EVT001449,M0082,dashboard_viewed,2025-06-25 00:00:00,,1646,iOS
EVT001450,M0071,dashboard_viewed,2025-07-11 00:00:00,,1626,Android
EVT001451,M0121,support_ticket,2025-01-24 00:00:00,,,Web
EVT001452,M0109,dashboard_viewed,2024-10-12 00:00:00,,1718,iOS
EVT001453,M0179,app_login,2024-12-15 00:00:00,,750,Android
EVT001454,M0155,support_ticket,2025-05-20 00:00:00,,,Web
EVT001455,M0084,feature_used,2024-04-19 00:00:00,Invoicing,,Web
EVT001456,M0165,first_transaction,2025-09-17 00:00:00,,,Web
EVT001457,M0035,terminal_activated,2024-03-13 00:00:00,,,Web
EVT001458,M0079,app_login,2024-06-08 00:00:00,,256,iOS
EVT001459,M0064,feature_used,2024-12-27 00:00:00,Online Store,,Web
EVT001460,M0106,plan_upgraded,2025-02-17 00:00:00,,,Android
EVT001461,M0123,dashboard_viewed,2024-08-10 00:00:00,,563,iOS
EVT001462,M0176,feature_used,2024-04-08 00:00:00,Team Management,,iOS
EVT001463,M0022,app_login,2025-03-05 00:00:00,,835,Android
EVT001464,M0147,app_login,2024-10-11 00:00:00,,1173,Web
EVT001465,M0157,feature_used,2024-09-04 00:00:00,Inventory,,iOS
EVT001466,M0068,support_ticket,2024-06-11 00:00:00,,,iOS
EVT001467,M0103,feature_used,2025-06-11 00:00:00,Team Management,,iOS
EVT001468,M0023,payout_requested,2024-03-06 00:00:00,,,Web
EVT001469,M0031,terminal_activated,2025-08-25 00:00:00,,,Android
EVT001470,M0198,dashboard_viewed,2026-01-01 00:00:00,,1724,Web
EVT001471,M0127,first_transaction,2025-05-21 00:00:00,,,iOS
EVT001472,M0049,payout_requested,2025-11-18 00:00:00,,,Android
EVT001473,M0074,support_ticket,2025-05-17 00:00:00,,,iOS
EVT001474,M0111,dashboard_viewed,2025-07-29 00:00:00,,471,Android
EVT001475,M0187,support_ticket,2025-06-02 00:00:00,,,iOS
EVT001476,M0105,plan_upgraded,2023-02-26 00:00:00,,,Android
EVT001477,M0068,app_login,2025-03-27 00:00:00,,538,Android
EVT001478,M0150,support_ticket,2025-01-05 00:00:00,,,iOS
EVT001479,M0003,feature_used,2024-07-07 00:00:00,,,Android
