merchant_id,month,total_transactions,completed_transactions,failed_transactions,chargeback_count,total_revenue,conversion_rate_pct
M0159,2024-10,1,1,0,0,1806.83,100.0
M0159,2024-12,1,1,0,0,1075.69,100.0
M0159,2025-01,1,1,0,0,712.5,100.0
M0159,2025-02,1,0,1,0,0.0,0.0
M0159,2025-03,1,0,0,0,0.0,0.0
M0159,2025-04,3,2,1,0,2725.82,66.67
M0159,2025-06,2,2,0,0,4583.18,100.0
M0160,2023-02,1,0,0,0,0.0,0.0
M0160,2023-07,2,2,0,0,3076.28,100.0
M0160,2023-08,1,1,0,0,2306.38,100.0
M0160,2023-09,1,1,0,0,1595.28,100.0
M0160,2023-10,1,1,0,0,1957.59,100.0
M0160,2023-11,2,2,0,0,1587.75,100.0
M0160,2023-12,2,1,0,1,127.39,50.0
M0160,2024-04,1,1,0,0,995.67,100.0
M0160,2024-07,2,2,0,0,1716.49,100.0
M0160,2024-08,2,2,0,0,1403.45,100.0
M0160,2024-10,1,1,0,0,1749.93,100.0
M0160,2024-12,1,1,0,0,122.9,100.0
M0160,2025-01,1,1,0,0,849.73,100.0
M0160,2025-02,1,0,1,0,0.0,0.0
M0160,2025-03,2,1,0,0,1087.38,50.0
M0160,2025-06,1,1,0,0,1262.72,100.0
M0160,2025-09,2,1,0,0,358.13,50.0
M0161,2023-07,2,2,0,0,1900.44,100.0
M0161,2023-08,4,3,1,0,4961.07,75.0
M0161,2024-01,1,1,0,0,201.68,100.0
M0161,2024-02,1,0,0,0,0.0,0.0
M0161,2024-03,1,1,0,0,532.34,100.0
M0161,2024-04,1,1,0,0,147.19,100.0
M0161,2024-05,1,0,0,0,0.0,0.0
M0161,2024-06,1,1,0,0,1802.7,100.0
M0161,2024-08,2,2,0,0,2891.1,100.0
M0161,2024-09,1,1,0,0,512.64,100.0
M0161,2024-10,2,0,1,0,0.0,0.0
M0161,2024-11,2,1,1,0,1488.69,50.0
M0161,2025-05,3,3,0,0,5538.92,100.0
M0161,2025-06,1,1,0,0,85.87,100.0
M0161,2025-07,1,1,0,0,1012.71,100.0
M0161,2025-08,1,1,0,0,1721.12,100.0
M0161,2025-09,1,0,1,0,0.0,0.0
M0161,2025-11,1,1,0,0,1969.94,100.0
M0161,2025-12,1,1,0,0,1626.55,100.0
M0161,2026-02,1,1,0,0,2038.01,100.0
M0161,2026-03,1,1,0,0,2213.43,100.0
M0162,2024-05,3,2,0,0,2667.47,66.67
M0162,2024-06,3,2,0,0,3065.43,66.67
M0162,2024-09,4,3,0,1,3605.93,75.0
M0162,2024-10,1,1,0,0,144.81,100.0
M0162,2024-12,2,2,0,0,3526.97,100.0
M0162,2025-01,1,1,0,0,1030.47,100.0
M0162,2025-02,1,0,1,0,0.0,0.0
M0162,2025-03,2,2,0,0,646.67,100.0
M0162,2025-05,1,0,0,0,0.0,0.0
M0162,2025-07,1,1,0,0,1253.9,100.0
M0162,2025-09,3,3,0,0,3609.77,100.0
M0162,2025-10,1,1,0,0,1324.97,100.0
M0162,2025-11,1,1,0,0,858.11,100.0
M0162,2025-12,2,1,0,0,206.73,50.0
M0162,2026-03,2,1,1,0,2249.75,50.0
M0163,2023-10,1,0,0,0,0.0,0.0
M0163,2023-11,4,3,1,0,3087.98,75.0
M0163,2023-12,1,1,0,0,1803.54,100.0
M0163,2024-01,3,2,0,1,843.67,66.67
M0163,2024-02,1,1,0,0,1726.32,100.0
M0163,2024-05,3,3,0,0,2861.04,100.0
M0163,2024-06,1,0,1,0,0.0,0.0
M0163,2024-07,3,3,0,0,4120.59,100.0
M0163,2024-08,2,2,0,0,3399.22,100.0
M0163,2024-09,2,2,0,0,3466.32,100.0
M0163,2024-10,2,2,0,0,2043.1,100.0
M0163,2024-11,1,1,0,0,219.67,100.0
M0163,2024-12,2,1,1,0,1071.05,50.0
M0163,2025-03,1,1,0,0,83.86,100.0
M0163,2025-04,2,2,0,0,1988.33,100.0
M0163,2025-05,2,2,0,0,1439.37,100.0
M0163,2025-06,3,3,0,0,4161.1,100.0
M0163,2025-08,2,2,0,0,2091.81,100.0
M0163,2025-09,1,0,0,0,0.0,0.0
M0164,2024-03,2,2,0,0,1684.11,100.0
M0164,2024-04,2,1,0,0,890.94,50.0
M0164,2024-05,2,2,0,0,1547.63,100.0
M0164,2024-06,1,1,0,0,426.11,100.0
M0164,2024-08,1,1,0,0,626.75,100.0
M0164,2024-10,1,1,0,0,1368.3,100.0
M0164,2024-11,2,1,0,0,814.4,50.0
M0164,2024-12,4,3,0,1,1830.72,75.0
M0164,2025-01,3,2,1,0,1813.35,66.67
M0164,2025-02,1,1,0,0,152.7,100.0
M0164,2025-03,4,3,1,0,4359.67,75.0
M0164,2025-04,1,0,1,0,0.0,0.0
M0164,2025-07,1,1,0,0,377.5,100.0
M0164,2025-08,1,0,0,0,0.0,0.0
M0164,2025-09,1,1,0,0,2373.47,100.0
M0164,2025-10,4,2,0,1,3975.81,50.0
M0164,2025-11,1,1,0,0,2137.47,100.0
M0164,2026-01,4,3,1,0,2612.01,75.0
M0165,2023-04,1,1,0,0,1052.22,100.0
M0165,2023-06,3,2,0,0,2420.32,66.67
M0165,2023-07,1,1,0,0,1921.9,100.0
M0165,2023-08,2,1,1,0,2208.95,50.0
M0165,2023-11,1,1,0,0,637.98,100.0
M0165,2023-12,1,0,1,0,0.0,0.0
M0165,2024-01,3,1,1,1,493.4,33.33
M0165,2024-03,1,1,0,0,432.0,100.0
M0165,2024-04,1,0,0,0,0.0,0.0
M0165,2024-05,1,0,0,0,0.0,0.0
M0165,2024-07,4,2,1,0,1797.67,50.0
M0165,2024-08,1,1,0,0,1521.34,100.0
M0165,2024-09,1,1,0,0,1336.48,100.0
M0165,2024-12,1,1,0,0,1985.96,100.0
M0165,2025-02,1,1,0,0,372.88,100.0
M0165,2025-04,1,1,0,0,2166.85,100.0
M0165,2025-08,1,1,0,0,1016.64,100.0
M0165,2025-09,3,3,0,0,2825.92,100.0
M0165,2025-10,1,1,0,0,532.25,100.0
M0165,2026-02,2,1,0,0,1593.8,50.0
M0165,2026-03,2,0,1,0,0.0,0.0
M0166,2023-06,1,1,0,0,2323.17,100.0
M0166,2023-10,2,1,0,0,983.27,50.0
M0166,2023-12,2,2,0,0,2450.88,100.0
M0166,2024-01,1,1,0,0,2043.16,100.0
M0166,2024-03,2,2,0,0,2571.22,100.0
M0166,2024-04,1,1,0,0,1603.69,100.0
M0166,2024-06,4,3,1,0,2807.33,75.0
M0166,2024-09,1,1,0,0,1215.16,100.0
M0166,2024-10,3,3,0,0,2473.26,100.0
M0166,2024-12,1,1,0,0,1650.63,100.0
M0166,2025-01,1,1,0,0,734.85,100.0
M0166,2025-03,1,1,0,0,232.77,100.0
M0166,2025-04,2,2,0,0,4470.66,100.0
M0166,2025-05,4,4,0,0,5133.81,100.0
M0166,2025-07,1,0,1,0,0.0,0.0
M0166,2025-09,2,2,0,0,1447.36,100.0
M0166,2025-10,1,1,0,0,397.4,100.0
M0166,2025-11,1,1,0,0,424.32,100.0
M0166,2025-12,1,1,0,0,206.71,100.0
M0166,2026-03,1,1,0,0,667.2,100.0
M0167,2024-01,3,2,0,0,4322.9,66.67
M0167,2024-02,2,2,0,0,3181.14,100.0
M0167,2024-03,2,1,0,0,1158.92,50.0
M0167,2024-05,1,1,0,0,1200.55,100.0
M0167,2024-07,1,0,0,0,0.0,0.0
M0167,2024-08,1,1,0,0,1554.04,100.0
M0167,2024-11,1,1,0,0,1592.12,100.0
M0167,2024-12,4,3,1,0,3564.31,75.0
M0167,2025-01,1,1,0,0,608.03,100.0
M0167,2025-02,2,1,0,0,113.72,50.0
M0167,2025-03,1,1,0,0,2046.19,100.0
M0167,2025-04,1,1,0,0,1205.0,100.0
M0167,2025-07,1,1,0,0,1513.98,100.0
M0167,2025-08,1,1,0,0,8.46,100.0
M0167,2025-09,3,2,1,0,3514.52,66.67
M0167,2025-10,2,2,0,0,2521.96,100.0
M0167,2025-11,2,2,0,0,1291.39,100.0
M0167,2025-12,1,1,0,0,1319.89,100.0
M0167,2026-01,3,3,0,0,3228.1,100.0
M0167,2026-02,2,1,1,0,23.33,50.0
M0167,2026-03,1,1,0,0,602.39,100.0
M0168,2023-11,2,2,0,0,3494.11,100.0
M0168,2023-12,2,2,0,0,2208.99,100.0
M0168,2024-01,2,2,0,0,1848.79,100.0
M0168,2024-02,2,1,1,0,330.81,50.0
M0168,2024-03,1,1,0,0,1517.35,100.0
M0168,2024-04,4,2,1,1,915.44,50.0
M0168,2024-05,3,2,0,0,1297.75,66.67
M0168,2024-06,1,1,0,0,1267.59,100.0
M0168,2024-07,1,1,0,0,1105.45,100.0
M0168,2024-08,2,2,0,0,3563.07,100.0
M0168,2024-10,1,1,0,0,114.98,100.0
M0168,2024-12,3,3,0,0,3183.93,100.0
M0168,2025-01,2,2,0,0,2604.83,100.0
M0168,2025-02,1,1,0,0,445.94,100.0
M0168,2025-04,2,1,0,0,1163.21,50.0
M0168,2025-05,2,2,0,0,2583.94,100.0
M0168,2025-06,2,2,0,0,2413.9,100.0
M0168,2025-07,1,1,0,0,1502.1,100.0
M0168,2025-09,2,2,0,0,2071.59,100.0
M0169,2024-10,2,2,0,0,4223.84,100.0
M0169,2024-11,2,2,0,0,2270.72,100.0
M0169,2024-12,2,1,1,0,2181.53,50.0
M0169,2025-01,2,2,0,0,2046.4,100.0
M0169,2025-02,1,1,0,0,1395.13,100.0
M0169,2025-03,2,2,0,0,1211.51,100.0
M0169,2025-04,1,1,0,0,1933.0,100.0
M0169,2025-05,1,0,0,1,0.0,0.0
M0169,2025-06,2,2,0,0,4223.14,100.0
M0169,2025-07,2,2,0,0,1529.17,100.0
M0169,2025-09,2,2,0,0,4058.11,100.0
M0169,2025-11,2,2,0,0,1377.84,100.0
M0169,2026-01,3,3,0,0,862.89,100.0
M0169,2026-02,3,2,1,0,3407.26,66.67
M0170,2024-11,1,1,0,0,490.37,100.0
M0170,2024-12,1,1,0,0,830.87,100.0
M0170,2025-01,5,4,0,0,5451.44,80.0
M0170,2025-03,6,4,0,1,5643.64,66.67
M0170,2025-04,3,3,0,0,2499.81,100.0
M0170,2025-05,2,1,1,0,283.12,50.0
M0170,2025-06,2,1,1,0,812.76,50.0
M0170,2025-07,1,1,0,0,68.87,100.0
M0170,2025-08,2,1,0,0,1481.17,50.0
M0170,2025-09,2,1,1,0,1772.33,50.0
M0170,2025-10,1,1,0,0,2228.01,100.0
M0170,2025-11,2,2,0,0,3575.78,100.0
M0170,2025-12,2,1,1,0,1905.05,50.0
M0170,2026-01,3,1,0,1,2254.34,33.33
M0170,2026-02,2,1,0,1,1094.25,50.0
M0171,2023-05,1,1,0,0,2211.63,100.0
M0171,2023-06,3,3,0,0,997.7,100.0
M0171,2023-07,1,0,1,0,0.0,0.0
M0171,2023-09,1,1,0,0,1674.57,100.0
M0171,2023-10,1,1,0,0,1767.97,100.0
M0171,2023-12,2,1,0,0,143.13,50.0
M0171,2024-01,1,1,0,0,2114.45,100.0
M0171,2024-02,2,1,0,1,1352.04,50.0
M0171,2024-04,2,2,0,0,2462.48,100.0
M0171,2024-06,2,1,0,0,1509.18,50.0
M0171,2024-07,3,3,0,0,2081.12,100.0
M0171,2024-09,2,2,0,0,1761.3,100.0
M0171,2024-11,2,2,0,0,682.05,100.0
M0171,2025-01,2,2,0,0,3360.78,100.0
M0171,2025-03,1,1,0,0,484.14,100.0
M0171,2025-05,2,2,0,0,1060.43,100.0
M0171,2025-06,3,3,0,0,5493.26,100.0
M0171,2025-08,3,3,0,0,6232.38,100.0
M0171,2025-09,1,0,0,0,0.0,0.0
M0172,2023-07,2,2,0,0,1389.16,100.0
M0172,2023-08,1,1,0,0,1588.27,100.0
M0172,2023-09,1,1,0,0,2307.09,100.0
M0172,2023-10,1,1,0,0,592.65,100.0
M0172,2023-11,1,1,0,0,732.15,100.0
M0172,2024-02,2,2,0,0,3053.06,100.0
M0172,2024-04,2,2,0,0,2348.36,100.0
M0172,2024-06,1,1,0,0,1823.86,100.0
M0172,2024-08,2,2,0,0,893.25,100.0
M0172,2024-09,1,1,0,0,1788.62,100.0
M0172,2024-12,1,1,0,0,836.2,100.0
M0172,2025-03,2,2,0,0,1470.95,100.0
M0172,2025-05,2,2,0,0,4143.38,100.0
M0172,2025-07,1,1,0,0,672.96,100.0
M0172,2025-08,1,1,0,0,23.25,100.0
M0172,2025-09,1,1,0,0,1893.2,100.0
M0172,2025-11,1,1,0,0,1970.49,100.0
M0172,2025-12,5,4,0,0,4364.58,80.0
M0172,2026-01,1,1,0,0,1172.73,100.0
M0173,2023-07,1,1,0,0,1011.57,100.0
M0173,2023-09,1,1,0,0,1626.72,100.0
M0173,2023-12,1,1,0,0,1845.05,100.0
M0173,2024-02,1,1,0,0,1438.37,100.0
M0173,2024-08,1,1,0,0,603.64,100.0
M0173,2024-12,1,0,1,0,0.0,0.0
M0173,2025-05,1,1,0,0,433.16,100.0
M0173,2025-06,1,1,0,0,811.01,100.0
M0173,2025-07,2,2,0,0,2332.09,100.0
M0173,2025-08,4,3,0,0,2467.85,75.0
M0174,2024-06,2,2,0,0,3963.49,100.0
M0174,2024-07,1,1,0,0,2346.43,100.0
M0174,2024-08,2,2,0,0,1318.6,100.0
M0174,2024-10,3,3,0,0,5823.5,100.0
M0174,2024-11,2,1,0,1,1689.32,50.0
M0174,2024-12,1,1,0,0,1217.4,100.0
M0174,2025-01,1,1,0,0,701.61,100.0
M0174,2025-02,2,2,0,0,3779.43,100.0
M0174,2025-04,1,0,1,0,0.0,0.0
M0174,2025-07,1,1,0,0,1754.63,100.0
M0174,2025-08,2,1,0,0,934.29,50.0
M0174,2025-10,3,3,0,0,6044.92,100.0
M0174,2025-11,1,1,0,0,774.96,100.0
M0174,2025-12,1,1,0,0,1086.37,100.0
M0174,2026-01,2,2,0,0,2131.16,100.0
M0174,2026-02,3,3,0,0,1365.52,100.0
M0174,2026-03,2,2,0,0,1451.87,100.0
M0175,2023-10,1,0,0,1,0.0,0.0
M0175,2023-11,3,3,0,0,3676.26,100.0
M0175,2024-01,1,0,1,0,0.0,0.0
M0175,2024-03,1,1,0,0,1959.31,100.0
M0175,2024-04,2,0,1,0,0.0,0.0
M0175,2024-06,2,2,0,0,1653.74,100.0
M0175,2024-07,1,0,0,1,0.0,0.0
M0175,2024-10,2,1,0,0,303.45,50.0
M0175,2024-12,1,1,0,0,304.75,100.0
M0175,2025-01,1,1,0,0,645.96,100.0
M0175,2025-02,1,1,0,0,1506.73,100.0
M0175,2025-03,1,1,0,0,2227.75,100.0
M0175,2025-05,1,1,0,0,1657.45,100.0
M0175,2025-06,1,1,0,0,2053.66,100.0
M0175,2025-07,2,2,0,0,2546.77,100.0
M0175,2025-08,1,1,0,0,2355.02,100.0
M0175,2025-09,4,4,0,0,5225.79,100.0
M0175,2025-11,1,1,0,0,2340.93,100.0
M0175,2026-01,1,1,0,0,2227.18,100.0
M0175,2026-02,1,1,0,0,1777.76,100.0
M0175,2026-03,1,0,0,0,0.0,0.0
M0176,2023-06,2,2,0,0,1730.73,100.0
M0176,2023-07,2,2,0,0,3237.89,100.0
M0176,2023-08,1,1,0,0,2413.71,100.0
M0176,2023-09,1,1,0,0,2184.33,100.0
M0176,2023-11,2,2,0,0,516.06,100.0
M0176,2024-01,1,0,0,1,0.0,0.0
M0176,2024-02,2,2,0,0,2287.01,100.0
M0176,2024-03,1,0,1,0,0.0,0.0
M0176,2024-05,1,1,0,0,1826.21,100.0
M0176,2024-07,1,1,0,0,2423.9,100.0
M0176,2024-10,2,2,0,0,2548.72,100.0
M0176,2024-11,2,1,0,0,156.82,50.0
M0176,2024-12,1,1,0,0,1526.69,100.0
M0176,2025-01,1,1,0,0,924.44,100.0
M0176,2025-02,3,3,0,0,4364.25,100.0
M0176,2025-04,2,2,0,0,2856.77,100.0
M0176,2025-05,3,1,0,1,858.52,33.33
M0176,2025-06,2,2,0,0,1418.75,100.0
M0176,2025-07,1,1,0,0,1176.27,100.0
M0176,2025-08,1,1,0,0,1472.56,100.0
M0176,2025-09,1,1,0,0,2280.89,100.0
M0176,2025-10,1,0,0,0,0.0,0.0
M0176,2025-11,2,2,0,0,953.51,100.0
M0177,2024-12,2,2,0,0,2056.63,100.0
M0177,2025-02,3,3,0,0,4886.8,100.0
M0177,2025-03,3,2,1,0,1179.72,66.67
M0177,2025-04,2,0,1,0,0.0,0.0
M0177,2025-05,2,2,0,0,2293.42,100.0
M0177,2025-07,2,2,0,0,1912.42,100.0
M0177,2025-08,2,2,0,0,3718.53,100.0
M0177,2025-09,2,2,0,0,3483.39,100.0
M0177,2025-10,1,1,0,0,247.11,100.0
M0177,2025-11,3,2,0,1,2174.84,66.67
M0177,2025-12,2,2,0,0,2408.49,100.0
M0177,2026-01,4,3,0,0,2368.08,75.0
M0177,2026-02,2,2,0,0,3559.6,100.0
M0177,2026-03,1,1,0,0,921.15,100.0
M0178,2024-06,3,3,0,0,3095.51,100.0
M0178,2024-07,2,2,0,0,3258.15,100.0
M0178,2024-09,3,3,0,0,4083.72,100.0
M0178,2024-11,1,1,0,0,1283.02,100.0
M0178,2024-12,1,1,0,0,2252.44,100.0
M0178,2025-01,2,2,0,0,4736.7,100.0
M0178,2025-02,2,2,0,0,1378.46,100.0
M0178,2025-03,3,2,1,0,2841.41,66.67
M0178,2025-04,3,3,0,0,4226.09,100.0
M0178,2025-05,2,2,0,0,1701.36,100.0
M0178,2025-06,1,1,0,0,881.91,100.0
M0178,2025-07,1,0,0,0,0.0,0.0
M0178,2025-08,1,1,0,0,786.0,100.0
M0178,2025-09,2,2,0,0,4601.47,100.0
M0178,2025-11,2,1,1,0,840.27,50.0
M0178,2025-12,2,2,0,0,3476.02,100.0
M0178,2026-01,4,4,0,0,6830.08,100.0
M0179,2024-12,1,1,0,0,2248.93,100.0
M0179,2025-02,2,1,0,0,2347.8,50.0
M0179,2025-03,3,3,0,0,3137.19,100.0
M0179,2025-04,2,2,0,0,1097.04,100.0
M0179,2025-05,1,1,0,0,1847.73,100.0
M0179,2025-06,2,2,0,0,2388.48,100.0
M0179,2025-08,1,1,0,0,1814.53,100.0
M0179,2025-09,2,1,0,0,2375.2,50.0
M0179,2025-10,1,1,0,0,1951.94,100.0
M0179,2025-11,2,2,0,0,1008.89,100.0
M0179,2025-12,4,4,0,0,5303.51,100.0
M0179,2026-01,2,1,1,0,2102.72,50.0
M0179,2026-02,2,1,0,0,1409.43,50.0
M0180,2024-08,1,1,0,0,382.79,100.0
M0180,2024-09,3,3,0,0,4146.21,100.0
M0180,2024-10,2,1,0,0,1228.28,50.0
M0180,2024-11,2,2,0,0,3489.07,100.0
M0180,2024-12,3,2,0,0,1010.68,66.67
M0180,2025-01,2,2,0,0,3406.47,100.0
M0180,2025-03,2,2,0,0,3538.65,100.0
M0180,2025-04,3,3,0,0,4742.23,100.0
M0180,2025-05,1,0,0,0,0.0,0.0
M0180,2025-06,2,1,1,0,2406.42,50.0
M0180,2025-08,2,2,0,0,2469.76,100.0
M0180,2025-09,4,1,3,0,1554.4,25.0
M0180,2025-10,1,0,1,0,0.0,0.0
M0180,2025-11,2,2,0,0,1900.33,100.0
M0180,2025-12,1,1,0,0,1818.17,100.0
M0180,2026-01,2,2,0,0,2304.63,100.0
M0181,2023-08,1,1,0,0,855.97,100.0
M0181,2023-09,1,1,0,0,890.35,100.0
M0181,2023-10,1,1,0,0,1104.17,100.0
M0181,2023-12,1,0,1,0,0.0,0.0
M0181,2024-02,1,1,0,0,251.51,100.0
M0181,2024-03,2,2,0,0,2204.99,100.0
M0181,2024-04,1,1,0,0,774.85,100.0
M0181,2024-05,1,1,0,0,256.08,100.0
M0181,2024-08,1,1,0,0,466.6,100.0
M0181,2024-11,1,1,0,0,2313.48,100.0
M0181,2024-12,1,1,0,0,31.74,100.0
M0181,2025-02,1,1,0,0,114.04,100.0
M0181,2025-04,1,1,0,0,132.71,100.0
M0181,2025-05,1,0,0,0,0.0,0.0
M0181,2025-06,1,0,1,0,0.0,0.0
M0181,2025-08,2,1,1,0,1385.43,50.0
M0181,2025-09,1,1,0,0,254.18,100.0
M0181,2025-10,1,1,0,0,130.23,100.0
M0181,2025-11,2,2,0,0,1072.86,100.0
M0181,2025-12,1,1,0,0,6.35,100.0
M0181,2026-01,1,1,0,0,264.8,100.0
M0181,2026-02,1,1,0,0,2042.41,100.0
M0182,2024-12,2,1,1,0,2038.78,50.0
M0182,2025-02,2,1,0,0,1757.87,50.0
M0182,2025-03,3,2,1,0,2628.22,66.67
M0182,2025-04,2,2,0,0,619.54,100.0
M0182,2025-05,2,1,1,0,1767.02,50.0
M0182,2025-07,2,2,0,0,3140.26,100.0
M0182,2025-08,2,2,0,0,658.13,100.0
M0182,2025-09,1,1,0,0,1867.48,100.0
M0182,2025-11,1,1,0,0,2178.12,100.0
M0182,2025-12,6,5,0,0,9289.53,83.33
M0182,2026-01,3,3,0,0,2704.76,100.0
M0182,2026-02,4,3,1,0,1907.46,75.0
M0182,2026-03,3,2,0,0,3266.5,66.67
M0183,2023-12,2,2,0,0,3099.72,100.0
M0183,2024-01,3,3,0,0,3457.99,100.0
M0183,2024-05,1,1,0,0,2328.66,100.0
M0183,2024-08,2,2,0,0,2758.67,100.0
M0183,2024-09,2,0,1,0,0.0,0.0
M0183,2024-11,1,1,0,0,618.95,100.0
M0183,2025-02,2,1,0,0,287.31,50.0
M0183,2025-03,1,1,0,0,2320.45,100.0
M0183,2025-05,2,2,0,0,1899.04,100.0
M0183,2025-06,1,0,0,0,0.0,0.0
M0183,2025-07,2,1,0,1,1932.95,50.0
M0183,2025-09,1,1,0,0,310.41,100.0
M0183,2025-10,1,1,0,0,1384.01,100.0
M0183,2025-11,2,2,0,0,1989.67,100.0
M0183,2025-12,1,1,0,0,553.37,100.0
M0183,2026-01,2,2,0,0,1553.74,100.0
M0184,2023-05,1,1,0,0,2033.6,100.0
M0184,2023-07,3,3,0,0,3577.0,100.0
M0184,2023-09,1,1,0,0,1537.19,100.0
M0184,2023-10,1,1,0,0,673.24,100.0
M0184,2023-11,2,1,0,1,1016.75,50.0
M0184,2023-12,1,1,0,0,76.46,100.0
M0184,2024-03,1,0,0,0,0.0,0.0
M0184,2024-04,2,2,0,0,989.56,100.0
M0184,2024-06,1,1,0,0,1991.06,100.0
M0184,2024-07,4,3,0,0,4298.77,75.0
M0184,2024-08,1,1,0,0,327.14,100.0
M0184,2024-10,3,2,1,0,2096.67,66.67
M0184,2025-02,1,1,0,0,182.19,100.0
M0184,2025-07,1,1,0,0,1056.82,100.0
M0184,2025-09,1,1,0,0,186.74,100.0
M0184,2025-10,1,1,0,0,1865.67,100.0
M0184,2025-11,3,3,0,0,5919.34,100.0
M0184,2026-01,1,1,0,0,388.22,100.0
M0185,2023-07,2,1,0,0,1776.55,50.0
M0185,2023-08,1,1,0,0,769.14,100.0
M0185,2023-09,1,1,0,0,267.01,100.0
M0185,2023-12,2,1,0,0,327.76,50.0
M0185,2024-03,1,1,0,0,622.36,100.0
M0185,2024-04,3,3,0,0,4192.29,100.0
M0185,2024-05,1,1,0,0,24.21,100.0
M0185,2024-07,2,2,0,0,4218.17,100.0
M0185,2024-08,1,0,1,0,0.0,0.0
M0185,2024-09,1,1,0,0,2074.05,100.0
M0185,2024-11,2,1,0,0,1063.04,50.0
M0185,2025-04,2,2,0,0,3960.48,100.0
M0185,2025-05,1,1,0,0,2429.65,100.0
M0185,2025-06,2,1,1,0,1859.35,50.0
M0185,2025-07,2,2,0,0,4102.34,100.0
M0185,2025-10,2,2,0,0,857.91,100.0
M0185,2025-12,2,2,0,0,2610.57,100.0
M0185,2026-01,1,1,0,0,1673.39,100.0
M0185,2026-02,2,2,0,0,1662.77,100.0
M0186,2024-01,1,1,0,0,1716.06,100.0
M0186,2024-03,1,1,0,0,1260.03,100.0
M0186,2024-04,1,1,0,0,320.74,100.0
M0186,2024-07,1,1,0,0,2343.26,100.0
M0186,2024-10,2,2,0,0,2855.64,100.0
M0186,2025-01,1,1,0,0,1997.72,100.0
M0186,2025-02,1,1,0,0,1753.22,100.0
M0186,2025-03,1,1,0,0,1843.89,100.0
M0186,2025-04,1,1,0,0,209.73,100.0
M0186,2025-05,2,1,1,0,2257.05,50.0
M0186,2025-07,1,0,0,0,0.0,0.0
M0186,2025-08,1,1,0,0,1115.18,100.0
M0186,2025-09,4,3,0,0,5295.66,75.0
M0186,2025-10,2,2,0,0,2826.0,100.0
M0186,2025-11,2,1,1,0,1663.76,50.0
M0186,2026-03,1,0,0,0,0.0,0.0
M0187,2024-05,5,3,1,1,1957.16,60.0
M0187,2024-06,2,2,0,0,3713.59,100.0
M0187,2024-07,2,2,0,0,2493.64,100.0
M0187,2024-08,1,1,0,0,295.09,100.0
M0187,2024-09,3,2,0,1,1604.22,66.67
M0187,2024-10,2,2,0,0,2959.83,100.0
M0187,2024-11,5,3,0,1,5332.73,60.0
M0187,2024-12,4,3,0,1,2478.68,75.0
M0187,2025-01,1,1,0,0,1163.5,100.0
M0187,2025-02,2,2,0,0,4467.51,100.0
M0187,2025-03,1,1,0,0,1822.54,100.0
M0187,2025-04,1,1,0,0,1105.95,100.0
M0187,2025-05,1,0,1,0,0.0,0.0
M0187,2025-06,2,1,0,1,2404.81,50.0
M0187,2025-07,3,2,0,0,2704.07,66.67
M0187,2025-09,2,2,0,0,925.49,100.0
M0188,2024-08,3,3,0,0,4456.49,100.0
M0188,2024-09,3,3,0,0,3199.11,100.0
M0188,2024-10,2,0,2,0,0.0,0.0
M0188,2024-11,2,1,0,0,2401.06,50.0
M0188,2024-12,1,0,0,0,0.0,0.0
M0188,2025-01,2,2,0,0,3869.08,100.0
M0188,2025-02,4,3,1,0,3822.35,75.0
M0188,2025-03,1,1,0,0,2161.74,100.0
M0188,2025-04,2,1,1,0,805.68,50.0
M0188,2025-05,2,2,0,0,3143.06,100.0
M0188,2025-06,1,1,0,0,1895.56,100.0
M0188,2025-08,5,3,1,1,2275.76,60.0
M0188,2025-09,5,3,1,1,5646.06,60.0
M0189,2024-04,2,2,0,0,2953.34,100.0
M0189,2024-05,2,1,0,1,336.74,50.0
M0189,2024-06,1,0,1,0,0.0,0.0
M0189,2024-07,1,1,0,0,426.14,100.0
M0189,2024-10,1,1,0,0,1050.71,100.0
M0189,2024-11,2,0,1,0,0.0,0.0
M0189,2024-12,1,1,0,0,2430.73,100.0
M0189,2025-01,2,1,0,0,2127.33,50.0
M0189,2025-03,4,4,0,0,3066.94,100.0
M0189,2025-04,2,2,0,0,3352.84,100.0
M0189,2025-05,1,1,0,0,1134.16,100.0
M0189,2025-06,1,1,0,0,2342.78,100.0
M0189,2025-08,4,4,0,0,5233.02,100.0
M0189,2025-09,1,1,0,0,491.27,100.0
M0189,2025-10,2,2,0,0,4401.43,100.0
M0189,2025-11,3,2,0,0,2364.66,66.67
M0189,2025-12,1,0,1,0,0.0,0.0
M0189,2026-01,5,4,0,0,2970.0,80.0
M0189,2026-02,1,1,0,0,1235.0,100.0
M0190,2024-11,2,2,0,0,2848.72,100.0
M0190,2024-12,6,4,1,1,5654.77,66.67
M0190,2025-01,2,2,0,0,2445.78,100.0
M0190,2025-02,2,2,0,0,2413.49,100.0
M0190,2025-03,3,3,0,0,5283.83,100.0
M0190,2025-04,1,1,0,0,1475.6,100.0
M0190,2025-05,1,1,0,0,190.9,100.0
M0190,2025-06,5,4,0,0,5255.35,80.0
M0190,2025-07,1,0,1,0,0.0,0.0
M0190,2025-08,2,1,0,0,740.03,50.0
M0190,2025-09,2,1,0,0,2287.91,50.0
M0190,2025-10,2,1,0,0,1016.75,50.0
M0190,2025-11,7,6,1,0,8731.4,85.71
M0190,2025-12,1,1,0,0,1349.66,100.0
M0190,2026-01,1,1,0,0,1009.64,100.0
